ID,Year,Province,Cities,City_ID,Violation,Violation_ID,Statistics,Crime_rate,location_year
5911,2017, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Making, or distribution of child pornography ",3456,"Rate, total persons charged per 100,000 population aged 12 years and over",1.76,2017_Ottawa-Gatineau
5912,2018, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Making, or distribution of child pornography ",3456,"Rate, total persons charged per 100,000 population aged 12 years and over",1.23,2018_Ottawa-Gatineau
5913,2019, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Making, or distribution of child pornography ",3456,"Rate, total persons charged per 100,000 population aged 12 years and over",1.12,2019_Ottawa-Gatineau
5914,2020, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Making, or distribution of child pornography ",3456,"Rate, total persons charged per 100,000 population aged 12 years and over",1.02,2020_Ottawa-Gatineau
5915,2021, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Making, or distribution of child pornography ",3456,"Rate, total persons charged per 100,000 population aged 12 years and over",1.51,2021_Ottawa-Gatineau
5916,2022, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Making, or distribution of child pornography ",3456,"Rate, total persons charged per 100,000 population aged 12 years and over",0.74,2022_Ottawa-Gatineau
5917,2023, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Making, or distribution of child pornography ",3456,"Rate, total persons charged per 100,000 population aged 12 years and over",0.93,2023_Ottawa-Gatineau
5929,2013, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Making, or distribution of child pornography ",3456,"Rate, adult charged per 100,000 population aged 18 years and over",0.0,2013_Ottawa-Gatineau
5930,2014, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Making, or distribution of child pornography ",3456,"Rate, adult charged per 100,000 population aged 18 years and over",0.0,2014_Ottawa-Gatineau
5931,2015, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Making, or distribution of child pornography ",3456,"Rate, adult charged per 100,000 population aged 18 years and over",0.0,2015_Ottawa-Gatineau
5932,2016, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Making, or distribution of child pornography ",3456,"Rate, adult charged per 100,000 population aged 18 years and over",0.37,2016_Ottawa-Gatineau
5933,2017, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Making, or distribution of child pornography ",3456,"Rate, adult charged per 100,000 population aged 18 years and over",1.82,2017_Ottawa-Gatineau
5934,2018, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Making, or distribution of child pornography ",3456,"Rate, adult charged per 100,000 population aged 18 years and over",1.25,2018_Ottawa-Gatineau
5935,2019, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Making, or distribution of child pornography ",3456,"Rate, adult charged per 100,000 population aged 18 years and over",0.96,2019_Ottawa-Gatineau
5936,2020, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Making, or distribution of child pornography ",3456,"Rate, adult charged per 100,000 population aged 18 years and over",0.85,2020_Ottawa-Gatineau
5937,2021, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Making, or distribution of child pornography ",3456,"Rate, adult charged per 100,000 population aged 18 years and over",1.47,2021_Ottawa-Gatineau
5938,2022, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Making, or distribution of child pornography ",3456,"Rate, adult charged per 100,000 population aged 18 years and over",0.8,2022_Ottawa-Gatineau
5939,2023, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Making, or distribution of child pornography ",3456,"Rate, adult charged per 100,000 population aged 18 years and over",0.93,2023_Ottawa-Gatineau
5951,2013, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Making, or distribution of child pornography ",3456,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0,2013_Ottawa-Gatineau
5952,2014, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Making, or distribution of child pornography ",3456,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0,2014_Ottawa-Gatineau
5953,2015, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Making, or distribution of child pornography ",3456,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0,2015_Ottawa-Gatineau
5954,2016, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Making, or distribution of child pornography ",3456,"Rate, youth charged per 100,000 population aged 12 to 17 years",1.09,2016_Ottawa-Gatineau
5955,2017, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Making, or distribution of child pornography ",3456,"Rate, youth charged per 100,000 population aged 12 to 17 years",1.08,2017_Ottawa-Gatineau
5956,2018, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Making, or distribution of child pornography ",3456,"Rate, youth charged per 100,000 population aged 12 to 17 years",1.06,2018_Ottawa-Gatineau
5957,2019, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Making, or distribution of child pornography ",3456,"Rate, youth charged per 100,000 population aged 12 to 17 years",3.1,2019_Ottawa-Gatineau
5958,2020, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Making, or distribution of child pornography ",3456,"Rate, youth charged per 100,000 population aged 12 to 17 years",3.0,2020_Ottawa-Gatineau
5959,2021, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Making, or distribution of child pornography ",3456,"Rate, youth charged per 100,000 population aged 12 to 17 years",1.91,2021_Ottawa-Gatineau
5960,2022, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Making, or distribution of child pornography ",3456,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0,2022_Ottawa-Gatineau
5961,2023, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Making, or distribution of child pornography ",3456,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.9,2023_Ottawa-Gatineau
5973,2013, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Making, or distribution of child pornography ",3456,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2013_Ottawa-Gatineau
5974,2014, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Making, or distribution of child pornography ",3456,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2014_Ottawa-Gatineau
5975,2015, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Making, or distribution of child pornography ",3456,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2015_Ottawa-Gatineau
5976,2016, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Making, or distribution of child pornography ",3456,"Rate, youth not charged per 100,000 population aged 12 to 17 years",1.09,2016_Ottawa-Gatineau
5977,2017, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Making, or distribution of child pornography ",3456,"Rate, youth not charged per 100,000 population aged 12 to 17 years",3.23,2017_Ottawa-Gatineau
5978,2018, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Making, or distribution of child pornography ",3456,"Rate, youth not charged per 100,000 population aged 12 to 17 years",6.36,2018_Ottawa-Gatineau
5979,2019, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Making, or distribution of child pornography ",3456,"Rate, youth not charged per 100,000 population aged 12 to 17 years",3.1,2019_Ottawa-Gatineau
5980,2020, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Making, or distribution of child pornography ",3456,"Rate, youth not charged per 100,000 population aged 12 to 17 years",5.01,2020_Ottawa-Gatineau
5981,2021, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Making, or distribution of child pornography ",3456,"Rate, youth not charged per 100,000 population aged 12 to 17 years",3.82,2021_Ottawa-Gatineau
5982,2022, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Making, or distribution of child pornography ",3456,"Rate, youth not charged per 100,000 population aged 12 to 17 years",7.46,2022_Ottawa-Gatineau
5983,2023, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,"Making, or distribution of child pornography ",3456,"Rate, youth not charged per 100,000 population aged 12 to 17 years",3.62,2023_Ottawa-Gatineau
6182,2013, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,Disturb the peace ,3430,"Rate per 100,000 population",12.69,2013_Ottawa-Gatineau
6183,2014, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,Disturb the peace ,3430,"Rate per 100,000 population",11.35,2014_Ottawa-Gatineau
6184,2015, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,Disturb the peace ,3430,"Rate per 100,000 population",32.95,2015_Ottawa-Gatineau
6185,2016, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,Disturb the peace ,3430,"Rate per 100,000 population",32.1,2016_Ottawa-Gatineau
6186,2017, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,Disturb the peace ,3430,"Rate per 100,000 population",22.5,2017_Ottawa-Gatineau
6187,2018, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,Disturb the peace ,3430,"Rate per 100,000 population",17.28,2018_Ottawa-Gatineau
6188,2019, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,Disturb the peace ,3430,"Rate per 100,000 population",14.07,2019_Ottawa-Gatineau
6189,2020, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,Disturb the peace ,3430,"Rate per 100,000 population",10.74,2020_Ottawa-Gatineau
6190,2021, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,Disturb the peace ,3430,"Rate per 100,000 population",11.67,2021_Ottawa-Gatineau
6191,2022, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,Disturb the peace ,3430,"Rate per 100,000 population",10.57,2022_Ottawa-Gatineau
6192,2023, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,Disturb the peace ,3430,"Rate per 100,000 population",12.9,2023_Ottawa-Gatineau
6281,2013, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,Disturb the peace ,3430,"Rate, total persons charged per 100,000 population aged 12 years and over",5.54,2013_Ottawa-Gatineau
6282,2014, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,Disturb the peace ,3430,"Rate, total persons charged per 100,000 population aged 12 years and over",3.72,2014_Ottawa-Gatineau
6283,2015, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,Disturb the peace ,3430,"Rate, total persons charged per 100,000 population aged 12 years and over",3.61,2015_Ottawa-Gatineau
6284,2016, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,Disturb the peace ,3430,"Rate, total persons charged per 100,000 population aged 12 years and over",3.25,2016_Ottawa-Gatineau
6285,2017, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,Disturb the peace ,3430,"Rate, total persons charged per 100,000 population aged 12 years and over",5.87,2017_Ottawa-Gatineau
6286,2018, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,Disturb the peace ,3430,"Rate, total persons charged per 100,000 population aged 12 years and over",3.61,2018_Ottawa-Gatineau
6287,2019, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,Disturb the peace ,3430,"Rate, total persons charged per 100,000 population aged 12 years and over",3.05,2019_Ottawa-Gatineau
6288,2020, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,Disturb the peace ,3430,"Rate, total persons charged per 100,000 population aged 12 years and over",2.91,2020_Ottawa-Gatineau
6289,2021, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,Disturb the peace ,3430,"Rate, total persons charged per 100,000 population aged 12 years and over",3.09,2021_Ottawa-Gatineau
6290,2022, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,Disturb the peace ,3430,"Rate, total persons charged per 100,000 population aged 12 years and over",2.22,2022_Ottawa-Gatineau
6291,2023, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,Disturb the peace ,3430,"Rate, total persons charged per 100,000 population aged 12 years and over",2.94,2023_Ottawa-Gatineau
6303,2013, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,Disturb the peace ,3430,"Rate, adult charged per 100,000 population aged 18 years and over",5.83,2013_Ottawa-Gatineau
6304,2014, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,Disturb the peace ,3430,"Rate, adult charged per 100,000 population aged 18 years and over",3.85,2014_Ottawa-Gatineau
6305,2015, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,Disturb the peace ,3430,"Rate, adult charged per 100,000 population aged 18 years and over",3.82,2015_Ottawa-Gatineau
6306,2016, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,Disturb the peace ,3430,"Rate, adult charged per 100,000 population aged 18 years and over",3.52,2016_Ottawa-Gatineau
6307,2017, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,Disturb the peace ,3430,"Rate, adult charged per 100,000 population aged 18 years and over",6.09,2017_Ottawa-Gatineau
6308,2018, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,Disturb the peace ,3430,"Rate, adult charged per 100,000 population aged 18 years and over",3.92,2018_Ottawa-Gatineau
6309,2019, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,Disturb the peace ,3430,"Rate, adult charged per 100,000 population aged 18 years and over",3.22,2019_Ottawa-Gatineau
6310,2020, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,Disturb the peace ,3430,"Rate, adult charged per 100,000 population aged 18 years and over",3.16,2020_Ottawa-Gatineau
6311,2021, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,Disturb the peace ,3430,"Rate, adult charged per 100,000 population aged 18 years and over",3.27,2021_Ottawa-Gatineau
6312,2022, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,Disturb the peace ,3430,"Rate, adult charged per 100,000 population aged 18 years and over",2.33,2022_Ottawa-Gatineau
6313,2023, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,Disturb the peace ,3430,"Rate, adult charged per 100,000 population aged 18 years and over",3.04,2023_Ottawa-Gatineau
6325,2013, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,Disturb the peace ,3430,"Rate, youth charged per 100,000 population aged 12 to 17 years",2.22,2013_Ottawa-Gatineau
6326,2014, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,Disturb the peace ,3430,"Rate, youth charged per 100,000 population aged 12 to 17 years",2.25,2014_Ottawa-Gatineau
6327,2015, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,Disturb the peace ,3430,"Rate, youth charged per 100,000 population aged 12 to 17 years",1.13,2015_Ottawa-Gatineau
6328,2016, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,Disturb the peace ,3430,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0,2016_Ottawa-Gatineau
6329,2017, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,Disturb the peace ,3430,"Rate, youth charged per 100,000 population aged 12 to 17 years",3.23,2017_Ottawa-Gatineau
6330,2018, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,Disturb the peace ,3430,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0,2018_Ottawa-Gatineau
6331,2019, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,Disturb the peace ,3430,"Rate, youth charged per 100,000 population aged 12 to 17 years",1.03,2019_Ottawa-Gatineau
6332,2020, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,Disturb the peace ,3430,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0,2020_Ottawa-Gatineau
6333,2021, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,Disturb the peace ,3430,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.95,2021_Ottawa-Gatineau
6334,2022, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,Disturb the peace ,3430,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.93,2022_Ottawa-Gatineau
6335,2023, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,Disturb the peace ,3430,"Rate, youth charged per 100,000 population aged 12 to 17 years",1.81,2023_Ottawa-Gatineau
6347,2013, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,Disturb the peace ,3430,"Rate, youth not charged per 100,000 population aged 12 to 17 years",6.66,2013_Ottawa-Gatineau
6348,2014, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,Disturb the peace ,3430,"Rate, youth not charged per 100,000 population aged 12 to 17 years",6.74,2014_Ottawa-Gatineau
6349,2015, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,Disturb the peace ,3430,"Rate, youth not charged per 100,000 population aged 12 to 17 years",27.0,2015_Ottawa-Gatineau
6350,2016, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,Disturb the peace ,3430,"Rate, youth not charged per 100,000 population aged 12 to 17 years",31.63,2016_Ottawa-Gatineau
6351,2017, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,Disturb the peace ,3430,"Rate, youth not charged per 100,000 population aged 12 to 17 years",25.84,2017_Ottawa-Gatineau
6352,2018, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,Disturb the peace ,3430,"Rate, youth not charged per 100,000 population aged 12 to 17 years",14.84,2018_Ottawa-Gatineau
6353,2019, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,Disturb the peace ,3430,"Rate, youth not charged per 100,000 population aged 12 to 17 years",7.22,2019_Ottawa-Gatineau
6354,2020, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,Disturb the peace ,3430,"Rate, youth not charged per 100,000 population aged 12 to 17 years",9.01,2020_Ottawa-Gatineau
6355,2021, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,Disturb the peace ,3430,"Rate, youth not charged per 100,000 population aged 12 to 17 years",9.55,2021_Ottawa-Gatineau
6356,2022, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,Disturb the peace ,3430,"Rate, youth not charged per 100,000 population aged 12 to 17 years",9.32,2022_Ottawa-Gatineau
6357,2023, Ontario/Quebec ,Ottawa-Gatineau,24505/35505,Disturb the peace ,3430,"Rate, youth not charged per 100,000 population aged 12 to 17 years",14.48,2023_Ottawa-Gatineau
7440,2013, Ontario part ,Ottawa-Gatineau,35505,Homicide ,110,"Rate per 100,000 population",0.93,2013_Ottawa-Gatineau
7441,2014, Ontario part ,Ottawa-Gatineau,35505,Homicide ,110,"Rate per 100,000 population",0.71,2014_Ottawa-Gatineau
7442,2015, Ontario part ,Ottawa-Gatineau,35505,Homicide ,110,"Rate per 100,000 population",0.71,2015_Ottawa-Gatineau
7443,2016, Ontario part ,Ottawa-Gatineau,35505,Homicide ,110,"Rate per 100,000 population",2.34,2016_Ottawa-Gatineau
7444,2017, Ontario part ,Ottawa-Gatineau,35505,Homicide ,110,"Rate per 100,000 population",1.34,2017_Ottawa-Gatineau
7445,2018, Ontario part ,Ottawa-Gatineau,35505,Homicide ,110,"Rate per 100,000 population",1.59,2018_Ottawa-Gatineau
7446,2019, Ontario part ,Ottawa-Gatineau,35505,Homicide ,110,"Rate per 100,000 population",1.19,2019_Ottawa-Gatineau
