,Year,Province,Cities,City_ID,Violation,Violation_ID,Statistics,Crime_rate
11158,2013, Ontario part ,Ottawa-Gatineau,35505,Uttering threats ,1627,"Rate, youth not charged per 100,000 population aged 12 to 17 years",73.25
11159,2014, Ontario part ,Ottawa-Gatineau,35505,Uttering threats ,1627,"Rate, youth not charged per 100,000 population aged 12 to 17 years",51.76
11160,2015, Ontario part ,Ottawa-Gatineau,35505,Uttering threats ,1627,"Rate, youth not charged per 100,000 population aged 12 to 17 years",42.9
11161,2016, Ontario part ,Ottawa-Gatineau,35505,Uttering threats ,1627,"Rate, youth not charged per 100,000 population aged 12 to 17 years",42.68
11162,2017, Ontario part ,Ottawa-Gatineau,35505,Uttering threats ,1627,"Rate, youth not charged per 100,000 population aged 12 to 17 years",60.22
11163,2018, Ontario part ,Ottawa-Gatineau,35505,Uttering threats ,1627,"Rate, youth not charged per 100,000 population aged 12 to 17 years",56.58
11164,2019, Ontario part ,Ottawa-Gatineau,35505,Uttering threats ,1627,"Rate, youth not charged per 100,000 population aged 12 to 17 years",75.32
11165,2020, Ontario part ,Ottawa-Gatineau,35505,Uttering threats ,1627,"Rate, youth not charged per 100,000 population aged 12 to 17 years",47.05
11166,2021, Ontario part ,Ottawa-Gatineau,35505,Uttering threats ,1627,"Rate, youth not charged per 100,000 population aged 12 to 17 years",39.69
11167,2022, Ontario part ,Ottawa-Gatineau,35505,Uttering threats ,1627,"Rate, youth not charged per 100,000 population aged 12 to 17 years",86.17
11168,2023, Ontario part ,Ottawa-Gatineau,35505,Uttering threats ,1627,"Rate, youth not charged per 100,000 population aged 12 to 17 years",71.88
11180,2013, Ontario part ,Ottawa-Gatineau,35505,Indecent/Harassing communications ,1626,"Rate per 100,000 population",57.23
11181,2014, Ontario part ,Ottawa-Gatineau,35505,Indecent/Harassing communications ,1626,"Rate per 100,000 population",59.84
11182,2015, Ontario part ,Ottawa-Gatineau,35505,Indecent/Harassing communications ,1626,"Rate per 100,000 population",49.91
11183,2016, Ontario part ,Ottawa-Gatineau,35505,Indecent/Harassing communications ,1626,"Rate per 100,000 population",49.31
11184,2017, Ontario part ,Ottawa-Gatineau,35505,Indecent/Harassing communications ,1626,"Rate per 100,000 population",65.39
11185,2018, Ontario part ,Ottawa-Gatineau,35505,Indecent/Harassing communications ,1626,"Rate per 100,000 population",65.13
11186,2019, Ontario part ,Ottawa-Gatineau,35505,Indecent/Harassing communications ,1626,"Rate per 100,000 population",69.53
11187,2020, Ontario part ,Ottawa-Gatineau,35505,Indecent/Harassing communications ,1626,"Rate per 100,000 population",58.02
11188,2021, Ontario part ,Ottawa-Gatineau,35505,Indecent/Harassing communications ,1626,"Rate per 100,000 population",48.87
11189,2022, Ontario part ,Ottawa-Gatineau,35505,Indecent/Harassing communications ,1626,"Rate per 100,000 population",43.53
11190,2023, Ontario part ,Ottawa-Gatineau,35505,Indecent/Harassing communications ,1626,"Rate per 100,000 population",48.27
11279,2013, Ontario part ,Ottawa-Gatineau,35505,Indecent/Harassing communications ,1626,"Rate, total persons charged per 100,000 population aged 12 years and over",1.07
11280,2014, Ontario part ,Ottawa-Gatineau,35505,Indecent/Harassing communications ,1626,"Rate, total persons charged per 100,000 population aged 12 years and over",2.0
11281,2015, Ontario part ,Ottawa-Gatineau,35505,Indecent/Harassing communications ,1626,"Rate, total persons charged per 100,000 population aged 12 years and over",2.09
11282,2016, Ontario part ,Ottawa-Gatineau,35505,Indecent/Harassing communications ,1626,"Rate, total persons charged per 100,000 population aged 12 years and over",3.15
11283,2017, Ontario part ,Ottawa-Gatineau,35505,Indecent/Harassing communications ,1626,"Rate, total persons charged per 100,000 population aged 12 years and over",1.65
11284,2018, Ontario part ,Ottawa-Gatineau,35505,Indecent/Harassing communications ,1626,"Rate, total persons charged per 100,000 population aged 12 years and over",1.72
11285,2019, Ontario part ,Ottawa-Gatineau,35505,Indecent/Harassing communications ,1626,"Rate, total persons charged per 100,000 population aged 12 years and over",2.94
11286,2020, Ontario part ,Ottawa-Gatineau,35505,Indecent/Harassing communications ,1626,"Rate, total persons charged per 100,000 population aged 12 years and over",3.7
11287,2021, Ontario part ,Ottawa-Gatineau,35505,Indecent/Harassing communications ,1626,"Rate, total persons charged per 100,000 population aged 12 years and over",3.7
11288,2022, Ontario part ,Ottawa-Gatineau,35505,Indecent/Harassing communications ,1626,"Rate, total persons charged per 100,000 population aged 12 years and over",2.0
11289,2023, Ontario part ,Ottawa-Gatineau,35505,Indecent/Harassing communications ,1626,"Rate, total persons charged per 100,000 population aged 12 years and over",4.04
11301,2013, Ontario part ,Ottawa-Gatineau,35505,Indecent/Harassing communications ,1626,"Rate, adult charged per 100,000 population aged 18 years and over",1.03
11302,2014, Ontario part ,Ottawa-Gatineau,35505,Indecent/Harassing communications ,1626,"Rate, adult charged per 100,000 population aged 18 years and over",2.17
11303,2015, Ontario part ,Ottawa-Gatineau,35505,Indecent/Harassing communications ,1626,"Rate, adult charged per 100,000 population aged 18 years and over",2.27
11304,2016, Ontario part ,Ottawa-Gatineau,35505,Indecent/Harassing communications ,1626,"Rate, adult charged per 100,000 population aged 18 years and over",3.29
11305,2017, Ontario part ,Ottawa-Gatineau,35505,Indecent/Harassing communications ,1626,"Rate, adult charged per 100,000 population aged 18 years and over",1.67
11306,2018, Ontario part ,Ottawa-Gatineau,35505,Indecent/Harassing communications ,1626,"Rate, adult charged per 100,000 population aged 18 years and over",1.86
11307,2019, Ontario part ,Ottawa-Gatineau,35505,Indecent/Harassing communications ,1626,"Rate, adult charged per 100,000 population aged 18 years and over",3.19
11308,2020, Ontario part ,Ottawa-Gatineau,35505,Indecent/Harassing communications ,1626,"Rate, adult charged per 100,000 population aged 18 years and over",3.9
11309,2021, Ontario part ,Ottawa-Gatineau,35505,Indecent/Harassing communications ,1626,"Rate, adult charged per 100,000 population aged 18 years and over",4.02
11310,2022, Ontario part ,Ottawa-Gatineau,35505,Indecent/Harassing communications ,1626,"Rate, adult charged per 100,000 population aged 18 years and over",2.17
11311,2023, Ontario part ,Ottawa-Gatineau,35505,Indecent/Harassing communications ,1626,"Rate, adult charged per 100,000 population aged 18 years and over",4.29
11323,2013, Ontario part ,Ottawa-Gatineau,35505,Indecent/Harassing communications ,1626,"Rate, youth charged per 100,000 population aged 12 to 17 years",1.46
11324,2014, Ontario part ,Ottawa-Gatineau,35505,Indecent/Harassing communications ,1626,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0
11325,2015, Ontario part ,Ottawa-Gatineau,35505,Indecent/Harassing communications ,1626,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0
11326,2016, Ontario part ,Ottawa-Gatineau,35505,Indecent/Harassing communications ,1626,"Rate, youth charged per 100,000 population aged 12 to 17 years",1.42
11327,2017, Ontario part ,Ottawa-Gatineau,35505,Indecent/Harassing communications ,1626,"Rate, youth charged per 100,000 population aged 12 to 17 years",1.4
11328,2018, Ontario part ,Ottawa-Gatineau,35505,Indecent/Harassing communications ,1626,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0
11329,2019, Ontario part ,Ottawa-Gatineau,35505,Indecent/Harassing communications ,1626,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0
11330,2020, Ontario part ,Ottawa-Gatineau,35505,Indecent/Harassing communications ,1626,"Rate, youth charged per 100,000 population aged 12 to 17 years",1.31
11331,2021, Ontario part ,Ottawa-Gatineau,35505,Indecent/Harassing communications ,1626,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0
11332,2022, Ontario part ,Ottawa-Gatineau,35505,Indecent/Harassing communications ,1626,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0
11333,2023, Ontario part ,Ottawa-Gatineau,35505,Indecent/Harassing communications ,1626,"Rate, youth charged per 100,000 population aged 12 to 17 years",1.18
11345,2013, Ontario part ,Ottawa-Gatineau,35505,Indecent/Harassing communications ,1626,"Rate, youth not charged per 100,000 population aged 12 to 17 years",11.72
11346,2014, Ontario part ,Ottawa-Gatineau,35505,Indecent/Harassing communications ,1626,"Rate, youth not charged per 100,000 population aged 12 to 17 years",7.39
11347,2015, Ontario part ,Ottawa-Gatineau,35505,Indecent/Harassing communications ,1626,"Rate, youth not charged per 100,000 population aged 12 to 17 years",16.27
11348,2016, Ontario part ,Ottawa-Gatineau,35505,Indecent/Harassing communications ,1626,"Rate, youth not charged per 100,000 population aged 12 to 17 years",21.34
11349,2017, Ontario part ,Ottawa-Gatineau,35505,Indecent/Harassing communications ,1626,"Rate, youth not charged per 100,000 population aged 12 to 17 years",35.01
11350,2018, Ontario part ,Ottawa-Gatineau,35505,Indecent/Harassing communications ,1626,"Rate, youth not charged per 100,000 population aged 12 to 17 years",35.88
11351,2019, Ontario part ,Ottawa-Gatineau,35505,Indecent/Harassing communications ,1626,"Rate, youth not charged per 100,000 population aged 12 to 17 years",33.62
11352,2020, Ontario part ,Ottawa-Gatineau,35505,Indecent/Harassing communications ,1626,"Rate, youth not charged per 100,000 population aged 12 to 17 years",36.59
11353,2021, Ontario part ,Ottawa-Gatineau,35505,Indecent/Harassing communications ,1626,"Rate, youth not charged per 100,000 population aged 12 to 17 years",7.44
11354,2022, Ontario part ,Ottawa-Gatineau,35505,Indecent/Harassing communications ,1626,"Rate, youth not charged per 100,000 population aged 12 to 17 years",15.78
11355,2023, Ontario part ,Ottawa-Gatineau,35505,Indecent/Harassing communications ,1626,"Rate, youth not charged per 100,000 population aged 12 to 17 years",18.86
12115,2013, Ontario part ,Ottawa-Gatineau,35505,Counterfeiting ,3420,"Rate per 100,000 population",1.54
12116,2014, Ontario part ,Ottawa-Gatineau,35505,Counterfeiting ,3420,"Rate per 100,000 population",2.04
12117,2015, Ontario part ,Ottawa-Gatineau,35505,Counterfeiting ,3420,"Rate per 100,000 population",1.62
12118,2016, Ontario part ,Ottawa-Gatineau,35505,Counterfeiting ,3420,"Rate per 100,000 population",0.98
12119,2017, Ontario part ,Ottawa-Gatineau,35505,Counterfeiting ,3420,"Rate per 100,000 population",0.29
12120,2018, Ontario part ,Ottawa-Gatineau,35505,Counterfeiting ,3420,"Rate per 100,000 population",0.93
12121,2019, Ontario part ,Ottawa-Gatineau,35505,Counterfeiting ,3420,"Rate per 100,000 population",0.27
12122,2020, Ontario part ,Ottawa-Gatineau,35505,Counterfeiting ,3420,"Rate per 100,000 population",0.45
12123,2021, Ontario part ,Ottawa-Gatineau,35505,Counterfeiting ,3420,"Rate per 100,000 population",0.25
12124,2022, Ontario part ,Ottawa-Gatineau,35505,Counterfeiting ,3420,"Rate per 100,000 population",0.42
12125,2023, Ontario part ,Ottawa-Gatineau,35505,Counterfeiting ,3420,"Rate per 100,000 population",0.16
12214,2013, Ontario part ,Ottawa-Gatineau,35505,Counterfeiting ,3420,"Rate, total persons charged per 100,000 population aged 12 years and over",0.83
12215,2014, Ontario part ,Ottawa-Gatineau,35505,Counterfeiting ,3420,"Rate, total persons charged per 100,000 population aged 12 years and over",1.88
12216,2015, Ontario part ,Ottawa-Gatineau,35505,Counterfeiting ,3420,"Rate, total persons charged per 100,000 population aged 12 years and over",0.81
12217,2016, Ontario part ,Ottawa-Gatineau,35505,Counterfeiting ,3420,"Rate, total persons charged per 100,000 population aged 12 years and over",0.56
12218,2017, Ontario part ,Ottawa-Gatineau,35505,Counterfeiting ,3420,"Rate, total persons charged per 100,000 population aged 12 years and over",0.22
12219,2018, Ontario part ,Ottawa-Gatineau,35505,Counterfeiting ,3420,"Rate, total persons charged per 100,000 population aged 12 years and over",0.64
12220,2019, Ontario part ,Ottawa-Gatineau,35505,Counterfeiting ,3420,"Rate, total persons charged per 100,000 population aged 12 years and over",0.21
12221,2020, Ontario part ,Ottawa-Gatineau,35505,Counterfeiting ,3420,"Rate, total persons charged per 100,000 population aged 12 years and over",0.31
12222,2021, Ontario part ,Ottawa-Gatineau,35505,Counterfeiting ,3420,"Rate, total persons charged per 100,000 population aged 12 years and over",0.19
12223,2022, Ontario part ,Ottawa-Gatineau,35505,Counterfeiting ,3420,"Rate, total persons charged per 100,000 population aged 12 years and over",0.38
12224,2023, Ontario part ,Ottawa-Gatineau,35505,Counterfeiting ,3420,"Rate, total persons charged per 100,000 population aged 12 years and over",0.28
12236,2013, Ontario part ,Ottawa-Gatineau,35505,Counterfeiting ,3420,"Rate, adult charged per 100,000 population aged 18 years and over",0.9
12237,2014, Ontario part ,Ottawa-Gatineau,35505,Counterfeiting ,3420,"Rate, adult charged per 100,000 population aged 18 years and over",1.79
12238,2015, Ontario part ,Ottawa-Gatineau,35505,Counterfeiting ,3420,"Rate, adult charged per 100,000 population aged 18 years and over",0.88
12239,2016, Ontario part ,Ottawa-Gatineau,35505,Counterfeiting ,3420,"Rate, adult charged per 100,000 population aged 18 years and over",0.61
12240,2017, Ontario part ,Ottawa-Gatineau,35505,Counterfeiting ,3420,"Rate, adult charged per 100,000 population aged 18 years and over",0.12
12241,2018, Ontario part ,Ottawa-Gatineau,35505,Counterfeiting ,3420,"Rate, adult charged per 100,000 population aged 18 years and over",0.7
12242,2019, Ontario part ,Ottawa-Gatineau,35505,Counterfeiting ,3420,"Rate, adult charged per 100,000 population aged 18 years and over",0.23
12243,2020, Ontario part ,Ottawa-Gatineau,35505,Counterfeiting ,3420,"Rate, adult charged per 100,000 population aged 18 years and over",0.33
12244,2021, Ontario part ,Ottawa-Gatineau,35505,Counterfeiting ,3420,"Rate, adult charged per 100,000 population aged 18 years and over",0.21
12245,2022, Ontario part ,Ottawa-Gatineau,35505,Counterfeiting ,3420,"Rate, adult charged per 100,000 population aged 18 years and over",0.31
12246,2023, Ontario part ,Ottawa-Gatineau,35505,Counterfeiting ,3420,"Rate, adult charged per 100,000 population aged 18 years and over",0.3
12258,2013, Ontario part ,Ottawa-Gatineau,35505,Counterfeiting ,3420,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0
12259,2014, Ontario part ,Ottawa-Gatineau,35505,Counterfeiting ,3420,"Rate, youth charged per 100,000 population aged 12 to 17 years",2.96
12260,2015, Ontario part ,Ottawa-Gatineau,35505,Counterfeiting ,3420,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0
12261,2016, Ontario part ,Ottawa-Gatineau,35505,Counterfeiting ,3420,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0
12262,2017, Ontario part ,Ottawa-Gatineau,35505,Counterfeiting ,3420,"Rate, youth charged per 100,000 population aged 12 to 17 years",1.4
12263,2018, Ontario part ,Ottawa-Gatineau,35505,Counterfeiting ,3420,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0
12264,2019, Ontario part ,Ottawa-Gatineau,35505,Counterfeiting ,3420,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0
12265,2020, Ontario part ,Ottawa-Gatineau,35505,Counterfeiting ,3420,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0
12266,2021, Ontario part ,Ottawa-Gatineau,35505,Counterfeiting ,3420,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0
12267,2022, Ontario part ,Ottawa-Gatineau,35505,Counterfeiting ,3420,"Rate, youth charged per 100,000 population aged 12 to 17 years",1.21
12268,2023, Ontario part ,Ottawa-Gatineau,35505,Counterfeiting ,3420,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0
12280,2013, Ontario part ,Ottawa-Gatineau,35505,Counterfeiting ,3420,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0
12281,2014, Ontario part ,Ottawa-Gatineau,35505,Counterfeiting ,3420,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0
12282,2015, Ontario part ,Ottawa-Gatineau,35505,Counterfeiting ,3420,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0
12283,2016, Ontario part ,Ottawa-Gatineau,35505,Counterfeiting ,3420,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0
